trade_date,ts_code,open,high,low,close,pre_close,volume,amount,turnover_rate,limit_up,limit_down,is_trading
2025-12-03,600006.SH,5.58,5.64,5.51,5.57,5.6,900000.0,5013000.0,0.9,6.16,5.04,true
2025-12-03,001001.SZ,23.44,23.67,23.15,23.38,23.5,900000.0,21042000.0,0.9,25.85,21.15,true
2025-12-03,603999.SH,71.82,72.54,70.92,71.64,72.0,1064.0,76224.96,0.0011,79.2,64.8,true
2025-12-04,600001.SH,15.68,15.84,15.5,15.66,15.69,1200000.0,18792000.0,1.2,17.26,14.12,true
2025-12-04,600002.SH,19.25,19.44,19.04,19.23,19.27,900000.0,17307000.0,0.9,21.2,17.34,true
2025-12-04,000001.SZ,9.43,9.52,9.32,9.41,9.45,1500000.0,14115000.0,1.5,10.39,8.5,true
2025-12-04,600003.SH,4.17,4.21,4.12,4.16,4.18,900000.0,3744000.0,0.9,4.6,3.76,true
2025-12-04,600004.SH,3.77,3.81,3.72,3.76,3.78,900000.0,3384000.0,0.9,4.16,3.4,true
2025-12-04,300001.SZ,27.8,28.08,27.47,27.75,27.86,800000.0,22200000.0,0.8,30.65,25.07,true
2025-12-04,688001.SH,41.7,42.12,41.2,41.62,41.79,800000.0,33296000.0,0.8,45.97,37.61,true
2025-12-04,920001.BJ,8.14,8.22,8.05,8.13,8.16,1300000.0,10569000.0,1.3,8.98,7.34,true
2025-12-04,600005.SH,7.46,7.53,7.37,7.44,7.47,900000.0,6696000.0,0.9,8.22,6.72,true
2025-12-04,600006.SH,5.56,5.62,5.49,5.55,5.57,900000.0,4995000.0,0.9,6.13,5.01,true
2025-12-04,001001.SZ,23.34,23.57,23.06,23.29,23.38,900000.0,20961000.0,0.9,25.72,21.04,true
2025-12-04,603999.SH,71.5,72.22,70.64,71.35,71.64,1067.0,76130.45,0.0011,78.8,64.48,true
2025-12-05,600001.SH,15.65,15.81,15.48,15.64,15.66,1200000.0,18768000.0,1.2,17.23,14.09,true
2025-12-05,600002.SH,19.22,19.41,19.02,19.21,19.23,900000.0,17289000.0,0.9,21.15,17.31,true
2025-12-05,000001.SZ,9.39,9.48,9.29,9.38,9.41,1500000.0,14070000.0,1.5,10.35,8.47,true
2025-12-05,600003.SH,4.16,4.2,4.11,4.15,4.16,900000.0,3735000.0,0.9,4.58,3.74,true
2025-12-05,600004.SH,3.75,3.79,3.71,3.75,3.76,900000.0,3375000.0,0.9,4.14,3.38,true
2025-12-05,300001.SZ,27.71,27.99,27.39,27.67,27.75,800000.0,22136000.0,0.8,30.53,24.98,true
2025-12-05,688001.SH,41.56,41.98,41.09,41.5,41.62,800000.0,33200000.0,0.8,45.78,37.46,true
2025-12-05,920001.BJ,8.12,8.2,8.03,8.11,8.13,1300000.0,10543000.0,1.3,8.94,7.32,true
2025-12-05,600005.SH,7.43,7.5,7.35,7.42,7.44,900000.0,6678000.0,0.9,8.18,6.7,true
2025-12-05,600006.SH,5.54,5.6,5.47,5.53,5.55,900000.0,4977000.0,0.9,6.11,5.0,true
2025-12-05,001001.SZ,23.25,23.48,22.99,23.22,23.29,900000.0,20898000.0,0.9,25.62,20.96,true
2025-12-05,603999.SH,71.25,71.96,70.43,71.14,71.35,1070.0,76119.8,0.0011,78.48,64.22,true
2025-12-08,600001.SH,15.64,15.8,15.48,15.64,15.64,1200000.0,18768000.0,1.2,17.2,14.08,true
2025-12-08,600002.SH,19.21,19.4,19.02,19.21,19.21,900000.0,17289000.0,0.9,21.13,17.29,true
2025-12-08,000001.SZ,9.37,9.46,9.27,9.36,9.38,1500000.0,14040000.0,1.5,10.32,8.44,true
2025-12-08,600003.SH,4.14,4.18,4.1,4.14,4.15,900000.0,3726000.0,0.9,4.57,3.74,true
2025-12-08,600004.SH,3.75,3.79,3.7,3.74,3.75,900000.0,3366000.0,0.9,4.12,3.38,true
2025-12-08,300001.SZ,27.64,27.92,27.33,27.61,27.67,800000.0,22088000.0,0.8,30.44,24.9,true
2025-12-08,688001.SH,41.46,41.87,41.01,41.42,41.5,800000.0,33136000.0,0.8,45.65,37.35,true
2025-12-08,920001.BJ,8.1,8.18,8.01,8.09,8.11,1300000.0,10517000.0,1.3,8.92,7.3,true
2025-12-08,600005.SH,7.42,7.49,7.34,7.41,7.42,900000.0,6669000.0,0.9,8.16,6.68,true
2025-12-08,600006.SH,5.53,5.59,5.46,5.52,5.53,900000.0,4968000.0,0.9,6.08,4.98,true
2025-12-08,001001.SZ,23.2,23.43,22.94,23.17,23.22,900000.0,20853000.0,0.9,25.54,20.9,true
2025-12-08,603999.SH,71.07,71.78,70.29,71.0,71.14,1073.0,76183.0,0.0011,78.25,64.03,true
2025-12-09,600001.SH,15.65,15.82,15.49,15.66,15.64,1200000.0,18792000.0,1.2,17.2,14.08,true
2025-12-09,600002.SH,19.22,19.42,19.03,19.23,19.21,900000.0,17307000.0,0.9,21.13,17.29,true
2025-12-09,000001.SZ,9.36,9.45,9.26,9.35,9.36,1500000.0,14025000.0,1.5,10.3,8.42,true
2025-12-09,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2025-12-09,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2025-12-09,300001.SZ,27.59,27.87,27.3,27.58,27.61,800000.0,22064000.0,0.8,30.37,24.85,true
2025-12-09,688001.SH,41.4,41.81,40.97,41.38,41.42,800000.0,33104000.0,0.8,45.56,37.28,true
2025-12-09,920001.BJ,8.09,8.17,8.0,8.08,8.09,1300000.0,10504000.0,1.3,8.9,7.28,true
2025-12-09,600005.SH,7.41,7.48,7.33,7.4,7.41,900000.0,6660000.0,0.9,8.15,6.67,true
2025-12-09,600006.SH,5.51,5.57,5.45,5.51,5.52,900000.0,4959000.0,0.9,6.07,4.97,true
2025-12-09,001001.SZ,23.16,23.39,22.92,23.15,23.17,900000.0,20835000.0,0.9,25.49,20.85,true
2025-12-09,603999.SH,70.97,71.68,70.22,70.93,71.0,1076.0,76320.68,0.0011,78.1,63.9,true
2025-12-10,600001.SH,15.68,15.85,15.52,15.69,15.66,1200000.0,18828000.0,1.2,17.23,14.09,true
2025-12-10,600002.SH,19.25,19.46,19.06,19.27,19.23,900000.0,17343000.0,0.9,21.15,17.31,true
2025-12-10,000001.SZ,9.35,9.44,9.26,9.35,9.35,1500000.0,14025000.0,1.5,10.29,8.41,true
2025-12-10,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2025-12-10,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2025-12-10,300001.SZ,27.58,27.86,27.3,27.58,27.58,800000.0,22064000.0,0.8,30.34,24.82,true
2025-12-10,688001.SH,41.38,41.79,40.97,41.38,41.38,800000.0,33104000.0,0.8,45.52,37.24,true
2025-12-10,920001.BJ,8.08,8.16,8.0,8.08,8.08,1300000.0,10504000.0,1.3,8.89,7.27,true
2025-12-10,600005.SH,7.4,7.47,7.33,7.4,7.4,900000.0,6660000.0,0.9,8.14,6.66,true
2025-12-10,600006.SH,5.51,5.57,5.45,5.51,5.51,900000.0,4959000.0,0.9,6.06,4.96,true
2025-12-10,001001.SZ,23.15,23.38,22.92,23.15,23.15,900000.0,20835000.0,0.9,25.46,20.84,true
2025-12-10,603999.SH,70.93,71.64,70.22,70.93,70.93,1079.0,76533.47,0.0011,78.02,63.84,true
2025-12-11,600001.SH,15.71,15.9,15.55,15.74,15.69,1200000.0,18888000.0,1.2,17.26,14.12,true
2025-12-11,600002.SH,19.3,19.52,19.11,19.33,19.27,900000.0,17397000.0,0.9,21.2,17.34,true
2025-12-11,000001.SZ,9.36,9.45,9.27,9.36,9.35,1500000.0,14040000.0,1.5,10.29,8.41,true
2025-12-11,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2025-12-11,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2025-12-11,300001.SZ,27.59,27.89,27.31,27.61,27.58,800000.0,22088000.0,0.8,30.34,24.82,true
2025-12-11,688001.SH,41.4,41.83,40.99,41.42,41.38,800000.0,33136000.0,0.8,45.52,37.24,true
2025-12-11,920001.BJ,8.09,8.17,8.01,8.09,8.08,1300000.0,10517000.0,1.3,8.89,7.27,true
2025-12-11,600005.SH,7.41,7.48,7.34,7.41,7.4,900000.0,6669000.0,0.9,8.14,6.66,true
2025-12-11,600006.SH,5.51,5.58,5.45,5.52,5.51,900000.0,4968000.0,0.9,6.06,4.96,true
2025-12-11,001001.SZ,23.16,23.4,22.93,23.17,23.15,900000.0,20853000.0,0.9,25.46,20.84,true
2025-12-11,603999.SH,70.97,71.71,70.26,71.0,70.93,1082.0,76822.0,0.0011,78.02,63.84,true
2025-12-12,600001.SH,15.77,15.96,15.61,15.8,15.74,1200000.0,18960000.0,1.2,17.31,14.17,true
2025-12-12,600002.SH,19.37,19.6,19.18,19.41,19.33,900000.0,17469000.0,0.9,21.26,17.4,true
2025-12-12,000001.SZ,9.37,9.47,9.28,9.38,9.36,1500000.0,14070000.0,1.5,10.3,8.42,true
2025-12-12,600003.SH,4.14,4.19,4.1,4.15,4.14,900000.0,3735000.0,0.9,4.55,3.73,true
2025-12-12,600004.SH,3.75,3.79,3.71,3.75,3.74,900000.0,3375000.0,0.9,4.11,3.37,true
2025-12-12,300001.SZ,27.64,27.95,27.36,27.67,27.61,800000.0,22136000.0,0.8,30.37,24.85,true
2025-12-12,688001.SH,41.46,41.91,41.05,41.5,41.42,800000.0,33200000.0,0.8,45.56,37.28,true
2025-12-12,920001.BJ,8.1,8.19,8.02,8.11,8.09,1300000.0,10543000.0,1.3,8.9,7.28,true
2025-12-12,600005.SH,7.42,7.49,7.35,7.42,7.41,900000.0,6678000.0,0.9,8.15,6.67,true
2025-12-12,600006.SH,5.53,5.59,5.47,5.53,5.52,900000.0,4977000.0,0.9,6.07,4.97,true
2025-12-12,001001.SZ,23.2,23.45,22.97,23.22,23.17,900000.0,20898000.0,0.9,25.49,20.85,true
2025-12-12,603999.SH,71.07,71.85,70.36,71.14,71.0,1085.0,77186.9,0.0011,78.1,63.9,true
2025-12-15,600001.SH,15.84,16.04,15.68,15.88,15.8,1200000.0,19056000.0,1.2,17.38,14.22,true
2025-12-15,600002.SH,19.46,19.71,19.27,19.51,19.41,900000.0,17559000.0,0.9,21.35,17.47,true
2025-12-15,000001.SZ,9.39,9.5,9.3,9.41,9.38,1500000.0,14115000.0,1.5,10.32,8.44,true
2025-12-15,600003.SH,4.16,4.2,4.12,4.16,4.15,900000.0,3744000.0,0.9,4.57,3.74,true
2025-12-15,600004.SH,3.75,3.8,3.71,3.76,3.75,900000.0,3384000.0,0.9,4.12,3.38,true
2025-12-15,300001.SZ,27.71,28.03,27.43,27.75,27.67,800000.0,22200000.0,0.8,30.44,24.9,true
2025-12-15,688001.SH,41.56,42.04,41.14,41.62,41.5,800000.0,33296000.0,0.8,45.65,37.35,true
2025-12-15,920001.BJ,8.12,8.21,8.04,8.13,8.11,1300000.0,10569000.0,1.3,8.92,7.3,true
2025-12-15,600005.SH,7.43,7.51,7.36,7.44,7.42,900000.0,6696000.0,0.9,8.16,6.68,true
2025-12-15,600006.SH,5.54,5.61,5.48,5.55,5.53,900000.0,4995000.0,0.9,6.08,4.98,true
2025-12-15,001001.SZ,23.25,23.52,23.02,23.29,23.22,900000.0,20961000.0,0.9,25.54,20.9,true
2025-12-15,603999.SH,71.25,72.06,70.54,71.35,71.14,1088.0,77628.8,0.0011,78.25,64.03,true
2025-12-16,600001.SH,15.93,16.14,15.77,15.98,15.88,1200000.0,19176000.0,1.2,17.47,14.29,true
2025-12-16,600002.SH,19.57,19.83,19.37,19.63,19.51,900000.0,17667000.0,0.9,21.46,17.56,true
2025-12-16,000001.SZ,9.43,9.54,9.34,9.45,9.41,1500000.0,14175000.0,1.5,10.35,8.47,true
2025-12-16,600003.SH,4.17,4.22,4.13,4.18,4.16,900000.0,3762000.0,0.9,4.58,3.74,true
2025-12-16,600004.SH,3.77,3.82,3.73,3.78,3.76,900000.0,3402000.0,0.9,4.14,3.38,true
2025-12-16,300001.SZ,27.8,28.14,27.52,27.86,27.75,800000.0,22288000.0,0.8,30.53,24.98,true
2025-12-16,688001.SH,41.7,42.21,41.28,41.79,41.62,800000.0,33432000.0,0.8,45.78,37.46,true
2025-12-16,920001.BJ,8.14,8.24,8.06,8.16,8.13,1300000.0,10608000.0,1.3,8.94,7.32,true
2025-12-16,600005.SH,7.46,7.54,7.39,7.47,7.44,900000.0,6723000.0,0.9,8.18,6.7,true
2025-12-16,600006.SH,5.56,5.63,5.5,5.57,5.55,900000.0,5013000.0,0.9,6.11,5.0,true
2025-12-16,001001.SZ,23.34,23.61,23.11,23.38,23.29,900000.0,21042000.0,0.9,25.62,20.96,true
2025-12-16,603999.SH,71.5,72.36,70.78,71.64,71.35,1091.0,78159.24,0.0011,78.48,64.22,true
2025-12-17,600001.SH,16.04,16.25,15.88,16.09,15.98,1200000.0,19308000.0,1.2,17.58,14.38,true
2025-12-17,600002.SH,19.7,19.97,19.5,19.77,19.63,900000.0,17793000.0,0.9,21.59,17.67,true
2025-12-17,000001.SZ,9.47,9.6,9.38,9.5,9.45,1500000.0,14250000.0,1.5,10.39,8.5,true
2025-12-17,600003.SH,4.19,4.24,4.15,4.2,4.18,900000.0,3780000.0,0.9,4.6,3.76,true
2025-12-17,600004.SH,3.79,3.84,3.75,3.8,3.78,900000.0,3420000.0,0.9,4.16,3.4,true
2025-12-17,300001.SZ,27.93,28.28,27.65,28.0,27.86,800000.0,22400000.0,0.8,30.65,25.07,true
2025-12-17,688001.SH,41.89,42.42,41.47,42.0,41.79,800000.0,33600000.0,0.8,45.97,37.61,true
2025-12-17,920001.BJ,8.18,8.28,8.1,8.2,8.16,1300000.0,10660000.0,1.3,8.98,7.34,true
2025-12-17,600005.SH,7.49,7.59,7.42,7.51,7.47,900000.0,6759000.0,0.9,8.22,6.72,true
2025-12-17,600006.SH,5.58,5.66,5.52,5.6,5.57,900000.0,5040000.0,0.9,6.13,5.01,true
2025-12-17,001001.SZ,23.44,23.73,23.21,23.5,23.38,900000.0,21150000.0,0.9,25.72,21.04,true
2025-12-17,603999.SH,71.82,72.72,71.1,72.0,71.64,1094.0,78768.0,0.0011,78.8,64.48,true
2025-12-18,600001.SH,16.06,16.22,15.88,16.04,16.09,1200000.0,19248000.0,1.2,17.7,14.48,true
2025-12-18,600002.SH,19.74,19.94,19.51,19.71,19.77,900000.0,17739000.0,0.9,21.75,17.79,true
2025-12-18,000001.SZ,9.47,9.56,9.36,9.45,9.5,1500000.0,14175000.0,1.5,10.45,8.55,true
2025-12-18,600003.SH,4.19,4.23,4.14,4.18,4.2,900000.0,3762000.0,0.9,4.62,3.78,true
2025-12-18,600004.SH,3.79,3.83,3.74,3.78,3.8,900000.0,3402000.0,0.9,4.18,3.42,true
2025-12-18,300001.SZ,27.93,28.21,27.58,27.86,28.0,800000.0,22288000.0,0.8,30.8,25.2,true
2025-12-18,688001.SH,41.89,42.31,41.37,41.79,42.0,800000.0,33432000.0,0.8,46.2,37.8,true
2025-12-18,920001.BJ,8.18,8.26,8.08,8.16,8.2,1300000.0,10608000.0,1.3,9.02,7.38,true
2025-12-18,600005.SH,7.49,7.56,7.4,7.47,7.51,900000.0,6723000.0,0.9,8.26,6.76,true
2025-12-18,600006.SH,5.58,5.64,5.51,5.57,5.6,900000.0,5013000.0,0.9,6.16,5.04,true
2025-12-18,001001.SZ,23.44,23.67,23.15,23.38,23.5,900000.0,21042000.0,0.9,25.85,21.15,true
2025-12-18,603999.SH,71.82,72.54,70.92,71.64,72.0,1097.0,78589.08,0.0011,79.2,64.8,true
2025-12-19,600001.SH,16.02,16.18,15.85,16.01,16.04,1200000.0,19212000.0,1.2,17.64,14.44,true
2025-12-19,600002.SH,19.69,19.89,19.47,19.67,19.71,900000.0,17703000.0,0.9,21.68,17.74,true
2025-12-19,000001.SZ,9.43,9.52,9.32,9.41,9.45,1500000.0,14115000.0,1.5,10.39,8.5,true
2025-12-19,600003.SH,4.17,4.21,4.12,4.16,4.18,900000.0,3744000.0,0.9,4.6,3.76,true
2025-12-19,600004.SH,3.77,3.81,3.72,3.76,3.78,900000.0,3384000.0,0.9,4.16,3.4,true
2025-12-19,300001.SZ,27.8,28.08,27.47,27.75,27.86,800000.0,22200000.0,0.8,30.65,25.07,true
2025-12-19,688001.SH,41.7,42.12,41.2,41.62,41.79,800000.0,33296000.0,0.8,45.97,37.61,true
2025-12-19,920001.BJ,8.14,8.22,8.05,8.13,8.16,1300000.0,10569000.0,1.3,8.98,7.34,true
2025-12-19,600005.SH,7.47,7.47,7.47,7.47,7.47,0.0,0.0,,8.22,6.72,false
2025-12-19,600006.SH,5.56,5.62,5.49,5.55,5.57,900000.0,4995000.0,0.9,6.13,5.01,true
2025-12-19,001001.SZ,23.34,23.57,23.06,23.29,23.38,900000.0,20961000.0,0.9,25.72,21.04,true
2025-12-19,603999.SH,71.5,72.22,70.64,71.35,71.64,1100.0,78485.0,0.0011,78.8,64.48,true
2025-12-22,600001.SH,16.0,16.16,15.83,15.99,16.01,1200000.0,19188000.0,1.2,17.61,14.41,true
2025-12-22,600002.SH,19.66,19.86,19.45,19.65,19.67,900000.0,17685000.0,0.9,21.64,17.7,true
2025-12-22,000001.SZ,9.39,9.48,9.29,9.38,9.41,1500000.0,14070000.0,1.5,10.35,8.47,true
2025-12-22,600003.SH,4.16,4.2,4.11,4.15,4.16,900000.0,3735000.0,0.9,4.58,3.74,true
2025-12-22,600004.SH,3.75,3.79,3.71,3.75,3.76,900000.0,3375000.0,0.9,4.14,3.38,true
2025-12-22,300001.SZ,27.71,27.99,27.39,27.67,27.75,800000.0,22136000.0,0.8,30.53,24.98,true
2025-12-22,688001.SH,41.56,41.98,41.09,41.5,41.62,800000.0,33200000.0,0.8,45.78,37.46,true
2025-12-22,920001.BJ,8.12,8.2,8.03,8.11,8.13,1300000.0,10543000.0,1.3,8.94,7.32,true
2025-12-22,600005.SH,7.46,7.53,7.38,7.45,7.47,900000.0,6705000.0,0.9,8.22,6.72,true
2025-12-22,600006.SH,5.54,5.6,5.47,5.53,5.55,900000.0,4977000.0,0.9,6.11,5.0,true
2025-12-22,001001.SZ,23.25,23.48,22.99,23.22,23.29,900000.0,20898000.0,0.9,25.62,20.96,true
2025-12-22,603999.SH,71.25,71.96,70.43,71.14,71.35,1103.0,78467.42,0.0011,78.48,64.22,true
2025-12-23,600001.SH,15.99,16.15,15.83,15.99,15.99,1200000.0,19188000.0,1.2,17.59,14.39,true
2025-12-23,600002.SH,19.65,19.85,19.45,19.65,19.65,900000.0,17685000.0,0.9,21.61,17.68,true
2025-12-23,000001.SZ,9.37,9.46,9.27,9.36,9.38,1500000.0,14040000.0,1.5,10.32,8.44,true
2025-12-23,600003.SH,4.14,4.18,4.1,4.14,4.15,900000.0,3726000.0,0.9,4.57,3.74,true
2025-12-23,600004.SH,3.75,3.79,3.7,3.74,3.75,900000.0,3366000.0,0.9,4.12,3.38,true
2025-12-23,300001.SZ,27.64,27.92,27.33,27.61,27.67,800000.0,22088000.0,0.8,30.44,24.9,true
2025-12-23,688001.SH,41.46,41.87,41.01,41.42,41.5,800000.0,33136000.0,0.8,45.65,37.35,true
2025-12-23,920001.BJ,8.1,8.18,8.01,8.09,8.11,1300000.0,10517000.0,1.3,8.92,7.3,true
2025-12-23,600005.SH,7.45,7.52,7.37,7.44,7.45,900000.0,6696000.0,0.9,8.2,6.71,true
2025-12-23,600006.SH,5.53,5.59,5.46,5.52,5.53,900000.0,4968000.0,0.9,6.08,4.98,true
2025-12-23,001001.SZ,23.2,23.43,22.94,23.17,23.22,900000.0,20853000.0,0.9,25.54,20.9,true
2025-12-23,603999.SH,71.07,71.78,70.29,71.0,71.14,1106.0,78526.0,0.0011,78.25,64.03,true
2025-12-24,600001.SH,16.0,16.17,15.84,16.01,15.99,1200000.0,19212000.0,1.2,17.59,14.39,true
2025-12-24,600002.SH,19.66,19.87,19.46,19.67,19.65,900000.0,17703000.0,0.9,21.61,17.68,true
2025-12-24,000001.SZ,9.36,9.45,9.26,9.35,9.36,1500000.0,14025000.0,1.5,10.3,8.42,true
2025-12-24,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2025-12-24,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2025-12-24,300001.SZ,27.59,27.87,27.3,27.58,27.61,800000.0,22064000.0,0.8,30.37,24.85,true
2025-12-24,688001.SH,41.4,41.81,40.97,41.38,41.42,800000.0,33104000.0,0.8,45.56,37.28,true
2025-12-24,920001.BJ,8.09,8.17,8.0,8.08,8.09,1300000.0,10504000.0,1.3,8.9,7.28,true
2025-12-24,600005.SH,7.44,7.51,7.36,7.43,7.44,900000.0,6687000.0,0.9,8.18,6.7,true
2025-12-24,600006.SH,5.51,5.57,5.45,5.51,5.52,900000.0,4959000.0,0.9,6.07,4.97,true
2025-12-24,001001.SZ,23.16,23.39,22.92,23.15,23.17,900000.0,20835000.0,0.9,25.49,20.85,true
2025-12-24,603999.SH,70.97,71.68,70.22,70.93,71.0,1109.0,78661.37,0.0011,78.1,63.9,true
2025-12-25,600001.SH,16.02,16.2,15.86,16.04,16.01,1200000.0,19248000.0,1.2,17.61,14.41,true
2025-12-25,600002.SH,19.69,19.91,19.49,19.71,19.67,900000.0,17739000.0,0.9,21.64,17.7,true
2025-12-25,000001.SZ,9.35,9.44,9.26,9.35,9.35,1500000.0,14025000.0,1.5,10.29,8.41,true
2025-12-25,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2025-12-25,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2025-12-25,300001.SZ,27.58,27.86,27.3,27.58,27.58,800000.0,22064000.0,0.8,30.34,24.82,true
2025-12-25,688001.SH,41.38,41.79,40.97,41.38,41.38,800000.0,33104000.0,0.8,45.52,37.24,true
2025-12-25,920001.BJ,8.08,8.16,8.0,8.08,8.08,1300000.0,10504000.0,1.3,8.89,7.27,true
2025-12-25,600005.SH,7.43,7.5,7.36,7.43,7.43,900000.0,6687000.0,0.9,8.17,6.69,true
2025-12-25,600006.SH,5.51,5.57,5.45,5.51,5.51,900000.0,4959000.0,0.9,6.06,4.96,true
2025-12-25,001001.SZ,23.15,23.38,22.92,23.15,23.15,900000.0,20835000.0,0.9,25.46,20.84,true
2025-12-25,603999.SH,70.93,71.64,70.22,70.93,70.93,1112.0,78874.16,0.0011,78.02,63.84,true
2025-12-26,600001.SH,16.06,16.25,15.9,16.09,16.04,1200000.0,19308000.0,1.2,17.64,14.44,true
2025-12-26,600002.SH,19.74,19.97,19.54,19.77,19.71,900000.0,17793000.0,0.9,21.68,17.74,true
2025-12-26,000001.SZ,9.36,9.45,9.27,9.36,9.35,1500000.0,14040000.0,1.5,10.29,8.41,true
2025-12-26,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2025-12-26,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2025-12-26,300001.SZ,27.59,27.89,27.31,27.61,27.58,800000.0,22088000.0,0.8,30.34,24.82,true
2025-12-26,688001.SH,41.4,41.83,40.99,41.42,41.38,800000.0,33136000.0,0.8,45.52,37.24,true
2025-12-26,920001.BJ,8.09,8.17,8.01,8.09,8.08,1300000.0,10517000.0,1.3,8.89,7.27,true
2025-12-26,600005.SH,7.44,7.51,7.37,7.44,7.43,900000.0,6696000.0,0.9,8.17,6.69,true
2025-12-26,600006.SH,5.51,5.58,5.45,5.52,5.51,900000.0,4968000.0,0.9,6.06,4.96,true
2025-12-26,001001.SZ,23.16,23.4,22.93,23.17,23.15,900000.0,20853000.0,0.9,25.46,20.84,true
2025-12-26,603999.SH,70.97,71.71,70.26,71.0,70.93,1115.0,79165.0,0.0011,78.02,63.84,true
2025-12-29,600001.SH,16.12,16.31,15.96,16.15,16.09,1200000.0,19380000.0,1.2,17.7,14.48,true
2025-12-29,600002.SH,19.81,20.05,19.61,19.85,19.77,900000.0,17865000.0,0.9,21.75,17.79,true
2025-12-29,000001.SZ,9.37,9.47,9.28,9.38,9.36,1500000.0,14070000.0,1.5,10.3,8.42,true
2025-12-29,600003.SH,4.14,4.19,4.1,4.15,4.14,900000.0,3735000.0,0.9,4.55,3.73,true
2025-12-29,600004.SH,3.75,3.79,3.71,3.75,3.74,900000.0,3375000.0,0.9,4.11,3.37,true
2025-12-29,300001.SZ,27.64,27.95,27.36,27.67,27.61,800000.0,22136000.0,0.8,30.37,24.85,true
2025-12-29,688001.SH,41.46,41.91,41.05,41.5,41.42,800000.0,33200000.0,0.8,45.56,37.28,true
2025-12-29,920001.BJ,8.1,8.19,8.02,8.11,8.09,1300000.0,10543000.0,1.3,8.9,7.28,true
2025-12-29,600005.SH,7.45,7.52,7.38,7.45,7.44,900000.0,6705000.0,0.9,8.18,6.7,true
2025-12-29,600006.SH,5.53,5.59,5.47,5.53,5.52,900000.0,4977000.0,0.9,6.07,4.97,true
2025-12-29,001001.SZ,23.2,23.45,22.97,23.22,23.17,900000.0,20898000.0,0.9,25.49,20.85,true
2025-12-29,603999.SH,71.07,71.85,70.36,71.14,71.0,1118.0,79534.52,0.0011,78.1,63.9,true
2025-12-30,600001.SH,16.19,16.39,16.03,16.23,16.15,1200000.0,19476000.0,1.2,17.77,14.53,true
2025-12-30,600002.SH,19.9,20.15,19.7,19.95,19.85,900000.0,17955000.0,0.9,21.84,17.87,true
2025-12-30,000001.SZ,9.39,9.5,9.3,9.41,9.38,1500000.0,14115000.0,1.5,10.32,8.44,true
2025-12-30,600003.SH,4.16,4.2,4.12,4.16,4.15,900000.0,3744000.0,0.9,4.57,3.74,true
2025-12-30,600004.SH,3.75,3.8,3.71,3.76,3.75,900000.0,3384000.0,0.9,4.12,3.38,true
2025-12-30,300001.SZ,27.71,28.03,27.43,27.75,27.67,800000.0,22200000.0,0.8,30.44,24.9,true
2025-12-30,688001.SH,41.56,42.04,41.14,41.62,41.5,800000.0,33296000.0,0.8,45.65,37.35,true
2025-12-30,920001.BJ,8.12,8.21,8.04,8.13,8.11,1300000.0,10569000.0,1.3,8.92,7.3,true
2025-12-30,600005.SH,7.46,7.54,7.39,7.47,7.45,900000.0,6723000.0,0.9,8.2,6.71,true
2025-12-30,600006.SH,5.54,5.61,5.48,5.55,5.53,900000.0,4995000.0,0.9,6.08,4.98,true
2025-12-30,001001.SZ,23.25,23.52,23.02,23.29,23.22,900000.0,20961000.0,0.9,25.54,20.9,true
2025-12-30,603999.SH,71.25,72.06,70.54,71.35,71.14,1121.0,79983.35,0.0011,78.25,64.03,true
2025-12-31,600001.SH,16.28,16.49,16.12,16.33,16.23,1200000.0,19596000.0,1.2,17.85,14.61,true
2025-12-31,600002.SH,20.01,20.27,19.81,20.07,19.95,900000.0,18063000.0,0.9,21.95,17.95,true
2025-12-31,000001.SZ,9.43,9.54,9.34,9.45,9.41,1500000.0,14175000.0,1.5,10.35,8.47,true
2025-12-31,600003.SH,4.17,4.22,4.13,4.18,4.16,900000.0,3762000.0,0.9,4.58,3.74,true
2025-12-31,600004.SH,3.77,3.82,3.73,3.78,3.76,900000.0,3402000.0,0.9,4.14,3.38,true
2025-12-31,300001.SZ,27.8,28.14,27.52,27.86,27.75,800000.0,22288000.0,0.8,30.53,24.98,true
2025-12-31,688001.SH,41.7,42.21,41.28,41.79,41.62,800000.0,33432000.0,0.8,45.78,37.46,true
